autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc,,
178918,575,Sarasota,LIDO CASINO BEACH,4,8/1/12,9:05,226,0,TRUE,TRUE,,,ROSENOW,85,87,2,0,0,0,2,2,,1,1,,Resample_2,16:46.2,Poor,N/A,,Poor,265,,8/1/12,8/1/12,15:15,E84167,,,,,9,,,,,
178919,575,Sarasota,LIDO CASINO BEACH,4,8/1/12,9:10,223,0,TRUE,TRUE,,,ROSENOW,85,87,2,0,0,0,2,2,,1,1,,Resample_3,17:44.1,Poor,N/A,,Poor,265,,8/1/12,8/1/12,15:15,E84167,,,,,9,,,,,
178992,575,Sarasota,LIDO CASINO BEACH,4,8/3/12,9:00,9,0,FALSE,FALSE,,,ROSENOW,87,86,2,0,0,0,3,3,,1,2,,Resample_4,59:35.0,Good,N/A,,Poor,265,U,8/3/12,8/3/12,15:15,E84167,,,,,9,,,,,
178993,575,Sarasota,LIDO CASINO BEACH,4,8/3/12,9:05,9,0,FALSE,FALSE,,,ROSENOW,87,86,2,0,0,0,3,3,,1,2,,Resample_5,00:46.5,Good,N/A,,Poor,265,U,8/3/12,8/3/12,15:15,E84167,,,,,9,,,,,
178994,575,Sarasota,LIDO CASINO BEACH,4,8/3/12,9:10,10,0,FALSE,FALSE,,,ROSENOW,87,86,2,0,0,0,3,3,,1,2,,Resample_6,01:44.9,Good,N/A,,Poor,265,,8/3/12,8/3/12,15:15,E84167,,,,,9,,,,,
179086,576,Sarasota,LIDO CASINO BEACH,4,8/6/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,90,88,2,0.13,0.13,0.13,1,2,,1,2,,,,Good,N/A,,Poor,265,U,8/6/12,8/6/12,14:40,E84167,,,,,9,,,,,
179291,577,Sarasota,LIDO CASINO BEACH,4,8/13/12,9:40,262,0,TRUE,FALSE,,,ROSENOW,83,85,3,2.94,3.94,4.69,3,1,,1,3,,,,Poor,N/A,,Poor,265,,8/13/12,8/13/12,14:40,E84167,,,,,9,,,,,
179441,577,Sarasota,LIDO CASINO BEACH,4,8/15/12,9:25,30,0,FALSE,TRUE,,,ROSENOW,81,90,2,0.03,3.04,4.04,2,2,,1,2,north sample,Resample_1,55:00.3,Good,N/A,,Poor,265,,8/15/12,8/15/12,15:00,E84167,,,,,9,,,,,
179442,577,Sarasota,LIDO CASINO BEACH,4,8/15/12,9:30,10,0,FALSE,TRUE,,,ROSENOW,81,90,2,0.03,3.04,4.04,2,2,,1,2,center sample,Resample_2,55:52.1,Good,N/A,,Poor,265,,8/15/12,8/15/12,15:00,E84167,,,,,9,,,,,
179443,577,Sarasota,LIDO CASINO BEACH,4,8/15/12,9:35,120,0,TRUE,TRUE,,,ROSENOW,81,90,2,0.03,3.04,4.04,2,2,,1,2,south sample,Resample_3,56:39.7,Poor,N/A,,Poor,265,,8/15/12,8/15/12,15:00,E84167,,,,,9,,,,,
179533,577,Sarasota,LIDO CASINO BEACH,4,8/17/12,9:00,20,0,FALSE,TRUE,,,ROSENOW,87,87,2,0.28,0.31,4.32,2,3,,1,2,north sample,Resample_4,18:22.4,Good,N/A,,Poor,265,,8/17/12,8/17/12,14:20,E84167,,,,,9,,,,,
179534,577,Sarasota,LIDO CASINO BEACH,4,8/17/12,9:05,148,0,TRUE,TRUE,,,ROSENOW,87,87,2,0.28,0.31,4.32,2,3,,1,2,center sample,Resample_5,19:05.3,Poor,N/A,,Poor,265,,8/17/12,8/17/12,14:40,E84167,,,,,9,,,,,
179535,577,Sarasota,LIDO CASINO BEACH,4,8/17/12,9:10,197,0,TRUE,TRUE,,,ROSENOW,87,87,2,0.28,0.31,4.32,2,3,,1,2,south sample,Resample_6,20:00.6,Poor,N/A,,Poor,265,,8/17/12,8/17/12,14:40,E84167,,,,,9,,,,,
179608,578,Sarasota,LIDO CASINO BEACH,4,8/20/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,91,89,2,0.9,1.3,1.94,3,3,,1,1,,,,Good,N/A,,Poor,265,U,8/21/12,8/20/12,14:45,E84167,,,,,9,,,,,
179667,578,Sarasota,LIDO CASINO BEACH,4,8/21/12,9:45,9,0,FALSE,FALSE,,,ROSENOW,91,89,2,0.9,1.3,1.94,3,3,,1,1,,Resample_1,45:22.3,Good,N/A,,Poor,265,U,8/21/12,8/21/12,14:45,E84167,,,,,9,,,,,
179668,578,Sarasota,LIDO CASINO BEACH,4,8/21/12,9:50,10,0,FALSE,FALSE,,,ROSENOW,91,89,2,0.9,1.3,1.94,3,3,,1,1,,Resample_2,46:33.4,Good,N/A,,Poor,265,,8/21/12,8/21/12,14:45,E84167,,,,,9,,,,,
180125,580,Sarasota,LIDO CASINO BEACH,4,9/4/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,87,85,2,0,0,0.55,3,3,,1,3,,,,Good,N/A,,Good,265,U,9/4/12,9/4/12,14:55,E84167,,,,,9,,,,,
180477,581,Sarasota,LIDO CASINO BEACH,4,9/10/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,86,84,2,0.23,0.69,1.78,3,1,,2,2,,,,Good,N/A,,Good,265,U,9/10/12,9/10/12,14:45,E84167,,,,,9,,,,,
180646,582,Sarasota,LIDO CASINO BEACH,4,9/17/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,86,83,2,0.14,0.29,0.65,3,3,,1,2,,,,Good,N/A,,Good,265,U,9/17/12,9/17/12,15:23,E84167,,,,,9,,,,,
180904,583,Sarasota,LIDO CASINO BEACH,4,9/24/12,9:50,10,0,FALSE,FALSE,,,KING,79,86,2,0,0.08,0.14,3,1,,2,3,,,,Good,N/A,,Good,265,,9/24/12,9/24/12,14:35,E84167,,,,,9,,,,,
181195,584,Sarasota,LIDO CASINO BEACH,4,10/1/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,80,81,2,0,0,0.24,3,1,,2,2,,,,Good,N/A,,N/A,265,U,41183,10/1/12,14:25,E84167,,,,,9,,,,,
181422,585,Sarasota,LIDO CASINO BEACH,4,10/8/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,82,81,2,0,0.08,3.32,1,2,,1,3,,,,Good,N/A,,N/A,265,,41190,10/8/12,14:34,E84167,,,,,9,,,,,
181708,586,Sarasota,LIDO CASINO BEACH,4,10/15/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,85,80,2,0,0,0,2,3,,2,3,,,,Good,N/A,,N/A,265,,41197,10/15/12,15:20,E84167,,,,,9,,,,,
181954,587,Sarasota,LIDO CASINO BEACH,4,10/22/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,82,78,2,0,0,0,1,2,,2,3,,,,Good,N/A,,N/A,265,U,41204,10/22/12,15:35,E84167,,,,,9,,,,,
182404,588,Sarasota,LIDO CASINO BEACH,4,11/1/12,10:30,9,0,FALSE,FALSE,,,KING,68,71,2,0,0,0,2,3,,2,3,,,,Good,N/A,,N/A,265,U,41214,11/1/12,14:55,E84167,,,,,9,,,,,
182466,589,Sarasota,LIDO CASINO BEACH,4,11/5/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,77,74,2,0,0,0,3,3,,2,3,,,,Good,N/A,,N/A,265,U,41218,11/5/12,14:38,E84167,,,,,9,,,,,
182668,590,Sarasota,LIDO CASINO BEACH,4,11/13/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,81,71,2,0,0,0,2,3,,1,3,,,,Good,N/A,,N/A,265,U,41226,11/13/12,15:00,E84167,,,,,9,,,,,
182852,591,Sarasota,LIDO CASINO BEACH,4,11/19/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,69,66,2,0,0,0,3,3,,2,3,,,,Good,N/A,,N/A,265,U,41232,11/19/12,15:10,E84167,,,,,9,,,,,
183026,592,Sarasota,LIDO CASINO BEACH,4,11/26/12,10:55,9,0,FALSE,FALSE,,,KING,72,69,1,0,0,0,2,2,,3,3,,,,Good,N/A,,N/A,265,U,41239,11/26/12,14:30,E84167,,,,,9,,,,,
183154,593,Sarasota,LIDO CASINO BEACH,4,12/3/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,79,66,2,0,0,0,3,3,,1,3,,,,Good,N/A,,N/A,265,U,41246,12/3/12,15:05,E84167,,,,,9,,,,,
183380,594,Sarasota,LIDO CASINO BEACH,4,12/10/12,9:50,9,0,FALSE,FALSE,,,ROSENOW,75,68,2,0.62,0.62,0.62,3,1,,1,2,,,,Good,N/A,,N/A,265,U,41253,12/10/12,15:20,E84167,,,,,9,,,,,
999304,595,Sarasota,LIDO CASINO BEACH,4,12/17/12,9:55,9,0,FALSE,FALSE,,,ROSENOW,77,68,2,0,0,0.4,2,3,,1,3,,,,Good,N/A,,N/A,265,U,12/17/12,12/17/12,15:00,E84167,,,,,9,,,,,
999305,596,Sarasota,LIDO CASINO BEACH,4,12/26/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,75,66,2,0,0,0.27,3,1,,1,1,,,,Good,N/A,,N/A,265,U,12/26/12,12/26/12,15:36,E84167,,,,,9,,,,,
999306,597,Sarasota,LIDO CASINO BEACH,4,12/31/12,10:25,9,0,FALSE,FALSE,,,KING,60,66,1,0,0.04,0.43,3,3,,1,3,,,,Good,N/A,,N/A,265,U,12/31/12,12/31/12,14:23,E84167,,,,,9,,,,,
184111,598,Sarasota,LIDO CASINO BEACH,,1/7/13,9:40,10,,,FALSE,,,ROSENOW,66,64,3,0,0.01,0.07,3,1,0,2,3,,,,Good,N/A,,Good,265,,1/7/13,1/7/13,15:15,E84167,,,,,10,,,,,
184250,599,Sarasota,LIDO CASINO BEACH,,1/14/13,9:40,10,,,FALSE,,,ROSENOW,75,68,2,0,0,0.02,3,3,0,1,3,,,,Good,N/A,,Good,265,U,1/14/13,1/14/13,15:15,E84167,,,,,10,,,,,
184462,600,Sarasota,LIDO CASINO BEACH,,1/22/13,9:40,10,,,FALSE,,,ROSENOW,64,68,2,0,0,0,2,2,0,2,2,,,,Good,N/A,,Good,265,U,1/22/13,1/22/13,14:44,E84167,,,,,10,,,,,
184600,601,Sarasota,LIDO CASINO BEACH,,1/28/13,9:55,10,,,FALSE,,,KING,69,68,1,0,0,0,2,2,0,1,2,,,,Good,N/A,,Good,265,U,1/28/13,1/28/13,15:48,E84167,,,,,10,,,,,
184875,602,Sarasota,LIDO CASINO BEACH,,2/4/13,10:00,10,,,FALSE,,,KING,62,66,1,0,0,0.08,2,2,0,2,2,,,,Good,N/A,,Good,265,U,2/4/13,2/4/13,14:34,E84167,,,,,10,,,,,
184953,603,Sarasota,LIDO CASINO BEACH,,2/11/13,9:55,10,,,FALSE,,,ROSENOW,77,67,2,0,0,0.12,2,2,0,2,3,,,,Good,N/A,,Good,265,U,2/11/13,2/11/13,14:37,E84167,,,,,10,,,,,
46592014,604,Sarasota,LIDO CASINO BEACH,,2/19/13,10:15,10,,,FALSE,,,KING,0,65,1,0.42,0,0,2,0,0,0,0,,No,,Good,,,NA,265,U,2/19/13,2/19/13,15:40,E84167,,,,,10,,,,,
13200251,605,Sarasota,LIDO CASINO BEACH,,2/25/13,9:50,10,,,FALSE,,,ROSENOW,0,71,2,0.01,0.01,0.01,2,0,0,0,0,,No,,Good,,,NA,265,U,2/25/13,2/25/13,15:14,E84167,,,,,10,,,,,
20999844,606,Sarasota,LIDO CASINO BEACH,,3/4/13,9:40,10,,,FALSE,,,ROSENOW,0,61,1,0.4,0,0,2,0,0,0,0,,No,,Good,,,NA,265,U,3/4/13,3/4/13,14:38,E84167,,,,,10,,,,,
27304540,607,Sarasota,LIDO CASINO BEACH,,3/11/13,9:40,10,,,FALSE,,,ROSENOW,0,64,1,0.02,0,0,2,0,0,0,0,,No,,Good,,,NA,265,,3/11/13,3/11/13,15:40,E84167,,,,,10,,,,6/28/13 0:00,7/2/13 0:00
29968352,608,Sarasota,LIDO CASINO BEACH,,3/18/13,9:40,262,,,FALSE,,,ROSENOW,0,65,2,0.44,0,0,2,0,0,0,0,,No,,Poor,,,NA,265,,3/18/13,3/18/13,14:34,E84167,,,,,10,,,,,
60409142,608,Sarasota,LIDO CASINO BEACH,,3/20/13,9:35,10,,,FALSE,,,ROSENOW,0,65,3,0.41,0.41,0.36,2,0,0,0,0,NORTH SAMPLE,Yes,,Good,,,NA,265,U,3/20/13,3/20/13,15:05,E84167,,,,,10,,,,,
84616376,608,Sarasota,LIDO CASINO BEACH,,3/20/13,9:40,10,,,FALSE,,,ROSENOW,0,65,3,0.36,0.41,0.41,2,0,0,0,0,CENTER SAMPLE,Yes,,Good,,,NA,265,U,3/20/13,3/20/13,15:10,E84167,,,,,10,,,,,
65432963,608,Sarasota,LIDO CASINO BEACH,,3/20/13,9:45,10,,,FALSE,,,ROSENOW,0,65,3,0.36,0.41,0.41,2,0,0,0,0,SOUTH SAMPLE,Yes,,Good,,,NA,265,,3/20/13,3/20/13,15:10,E84167,,,,,10,,,,,
53333028,610,Sarasota,LIDO CASINO BEACH,,4/1/13,9:40,10,,,FALSE,,,ROSENOW,0,69,2,0.15,0,0,3,0,0,0,0,,No,,Good,,,NA,265,U,4/1/13,4/1/13,14:45,E84167,,,,,10,,,,,
83386611,611,Sarasota,LIDO CASINO BEACH,,4/8/13,9:40,10,,,FALSE,,,ROSENOW,0,71,2,3.11,0,0,2,0,0,0,0,,No,,Good,,,NA,265,U,4/8/13,4/8/13,14:55,E85086,,,,,10,,,,,
78787709,612,Sarasota,LIDO CASINO BEACH,,4/15/13,9:40,10,,,FALSE,,,ROSENOW,0,75,2,0,0,0,2,0,0,0,0,,No,,Good,,,NA,265,U,4/15/13,4/15/13,14:51,E84167,,,,,10,,,,,
38649244,613,Sarasota,LIDO CASINO BEACH,,4/22/13,9:15,10,,,FALSE,,,ROSENOW,0,75,1,0.2,0.2,0.56,1,0,0,0,0,,No,,Good,,,NA,265,U,4/22/13,4/22/13,14:53,E84167,,,,,10,,,,,
44538215,614,Sarasota,LIDO CASINO BEACH,,4/29/13,10:15,10,,,FALSE,,,KING,0,78,1,0,0,0,2,0,0,0,0,,No,,Good,,,NA,265,U,4/29/13,4/29/13,15:00,E84167,,,,,10,,,,,
40716602,615,Sarasota,LIDO CASINO BEACH,,5/7/13,9:40,10,,,FALSE,,,ROSENOW,0,76,2,0,0,1.35,2,0,0,0,0,,No,,Good,,,NA,265,U,5/7/13,5/7/13,15:15,E84167,,,,,10,,,,,
17847959,616,Sarasota,LIDO CASINO BEACH,,5/13/13,9:40,10,,,FALSE,,,ROSENOW,0,79,2,0,0,0,1,0,0,0,0,,No,,Good,,,NA,265,U,5/13/13,5/13/13,14:40,E84167,,,,,10,,,,,
47609136,617,Sarasota,LIDO CASINO BEACH,,5/20/13,9:40,52,,,FALSE,,,ROSENOW,0,81,2,0,0,0,2,0,0,0,0,,No,,Moderate,,,NA,265,,5/20/13,5/20/13,15:40,E84167,,,,,10,,,,,
67815388,618,Sarasota,LIDO CASINO BEACH,,5/28/13,10:00,10,,,FALSE,,,KING,0,80,1,0,0,0.11,3,0,0,0,0,,No,,Good,,,NA,265,U,5/28/13,5/28/13,15:15,E84167,,,,,10,,,,,
18254893,619,Sarasota,LIDO CASINO BEACH,,6/3/13,9:40,20,,,FALSE,,,KING,0,81,3,0,0.91,0.93,1,0,0,0,0,,No,,Good,,,NA,265,,6/3/13,6/3/13,14:25,E84167,,,,,10,,,,,
84680855,620,Sarasota,LIDO CASINO BEACH,,6/10/13,10:10,10,,,FALSE,,,KING,0,80,1,0.16,2.48,4.47,2,0,0,0,0,,No,,Good,,,NA,265,U,6/10/13,6/10/13,14:43,E84167,,,,,10,,,,,
73471980,621,Sarasota,LIDO CASINO BEACH,,6/17/13,9:55,10,,,FALSE,,,KING,0,85,1,0,0,0.54,1,0,0,0,0,,No,,Good,,,NA,265,U,6/17/13,6/17/13,14:59,E84167,,,,,10,,,,,
73976377,622,Sarasota,LIDO CASINO BEACH,,6/24/13,9:48,10,,,FALSE,,,KING,0,86,1,0.48,0.48,0.48,1,0,0,0,0,,No,,Good,,,NA,265,U,6/24/13,6/24/13,14:50,E84167,,,,,10,,,,,
23660217,624,Sarasota,LIDO CASINO BEACH,,7/8/13,10:05,10,,,FALSE,,,KING,0,83,1,0,0.17,5.9,3,0,0,0,0,,No,,Good,,,NA,265,,7/8/13,7/8/13,15:30,E84167,,,,,10,,,,,
17351003,625,Sarasota,LIDO CASINO BEACH,,7/15/13,9:55,10,,,FALSE,,,KING,0,84,1,1.85,0.65,0.02,2,0,0,0,0,,No,,Good,,,NA,265,U,7/15/13,7/15/13,15:27,E84167,,,,,10,,,,,
46325423,626,Sarasota,LIDO CASINO BEACH,,7/22/13,10:05,10,,,FALSE,,,KING,0,84,1,2.1,0.06,0,1,0,0,0,0,,No,,Good,,,NA,265,U,7/22/13,7/22/13,16:00,E84167,,,,,10,,,,,
32340540,627,Sarasota,LIDO CASINO BEACH,,7/29/13,10:05,10,,,FALSE,,,KING,0,87,1,0,0,0.18,1,0,0,0,0,,No,,Good,,,NA,265,U,7/29/13,7/29/13,14:40,E84167,,,,,10,,,,,
53435652,628,Sarasota,LIDO CASINO BEACH,,8/5/13,9:55,495,,,FALSE,,,KING,0,87,1,1.91,0.83,0.27,1,0,0,0,0,,No,,Poor,,,NA,265,,8/5/13,8/5/13,14:56,E84167,,,,,10,,,,,
45947006,628,Sarasota,LIDO CASINO BEACH,,8/7/13,9:10,10,,,FALSE,,,KING,0,87,1,0.73,0.74,1.13,2,0,0,0,0,,Yes,,Good,,,NA,265,U,8/7/13,8/7/13,15:49,E84167,,,,,10,,,,,
45833683,628,Sarasota,LIDO CASINO BEACH,,8/7/13,9:12,10,,,FALSE,,,KING,0,87,1,0.73,0.74,1.13,2,0,0,0,0,,Yes,,Good,,,NA,265,,8/7/13,8/7/13,15:49,E84167,,,,,10,,,,,
77502318,628,Sarasota,LIDO CASINO BEACH,,8/7/13,9:15,10,,,FALSE,,,KING,0,87,1,0.73,0.74,1.13,2,0,0,0,0,,Yes,,Good,,,NA,265,U,8/7/13,8/7/13,15:49,E84167,,,,,10,,,,,
55600114,629,Sarasota,LIDO CASINO BEACH,,8/12/13,10:05,10,,,FALSE,,,KING,0,88,1,0,1.01,2.79,3,0,0,0,0,,No,,Good,,,NA,265,U,8/12/13,8/12/13,15:17,E84167,,,,,10,,,,,
35792532,630,Sarasota,LIDO CASINO BEACH,,8/19/13,9:30,10,,,FALSE,,,KING,0,88,1,0.96,1.59,1.6,1,0,0,0,0,,No,,Good,,,NA,265,U,8/19/13,8/19/13,15:23,E84167,,,,,10,,,,,
10491217,631,Sarasota,LIDO CASINO BEACH,,8/26/13,10:05,10,,,FALSE,,,KING,0,87,1,0,0.8,4.39,3,0,0,0,0,,No,,Good,,,NA,265,U,8/26/13,8/26/13,14:51,E84167,,,,,10,,,,,
74969329,632,Sarasota,LIDO CASINO BEACH,,9/3/13,10:10,10,,,FALSE,,,KING,0,89,1,0.02,0.08,1.79,1,0,0,0,0,,No,,Good,,,NA,265,,9/3/13,9/3/13,15:50,E84167,,,,,10,,,,,
22349325,633,Sarasota,LIDO CASINO BEACH,,9/9/13,10:00,10,,,FALSE,,,KING,0,87,1,0.14,0.16,2.61,3,0,0,0,0,,No,,Good,,,NA,265,,9/9/13,9/9/13,15:52,E84167,,,,,10,,,,,
61192396,634,Sarasota,LIDO CASINO BEACH,,9/16/13,9:50,10,,,FALSE,,,KING,0,87,1,1.04,1.04,1.04,1,0,0,0,0,,No,,Good,,,NA,265,U,9/16/13,9/16/13,15:23,E84167,,,,,10,,,,,
68647817,635,Sarasota,LIDO CASINO BEACH,,9/23/13,9:55,10,,,FALSE,,,KING,0,85,2,0,0,1.46,3,0,0,0,0,,No,,Good,,,NA,265,U,9/23/13,9/23/13,15:36,E84167,,,,,10,,,,,
96694336,636,Sarasota,LIDO CASINO BEACH,,9/30/13,10:15,10,,,FALSE,,,KING,0,84,1,0,0,6.9,1,0,0,0,0,,No,,Good,,,NA,265,U,9/30/13,9/30/13,15:40,E84167,,,,,10,,,,,
37452119,637,Sarasota,LIDO CASINO BEACH,,10/7/13,10:00,10,,,FALSE,,,KING,0,83,3,0.24,0.24,0.24,3,0,0,0,0,,No,,Good,,,NA,265,,10/7/13,10/7/13,15:19,E84167,,,,,10,,,,,
54226522,638,Sarasota,LIDO CASINO BEACH,,10/14/13,10:00,10,,,FALSE,,,KING,0,80,1,0,0,0.16,1,0,0,0,0,,No,,Good,,,NA,265,U,10/14/13,10/14/13,15:49,E84167,,,,,10,,,,,
36809758,639,Sarasota,LIDO CASINO BEACH,,10/21/13,10:00,10,,,FALSE,,,KING,0,83,1,0,0,0,3,0,0,0,0,,No,,Good,,,NA,265,U,10/21/13,10/21/13,15:05,E84167,,,,,10,,,,,
22929060,640,Sarasota,LIDO CASINO BEACH,,10/28/13,10:00,10,,,FALSE,,,KING,0,77,1,0,0,0.26,1,0,0,0,0,,No,,Good,,,NA,265,,10/28/13,10/28/13,15:40,E84167,,,,,10,,,,,
60143835,641,Sarasota,LIDO CASINO BEACH,,11/4/13,9:50,10,,,FALSE,,,KING,0,75,1,0,0.24,0.24,2,0,0,0,0,,No,,Good,,0,NA,265,,11/4/13,11/4/13,15:12,E84167,,,,,10,,24196,,,
64738467,642,Sarasota,LIDO CASINO BEACH,,11/12/13,9:55,9,,,FALSE,,,KING,0,74,1,0,0,0,1,0,0,0,0,,No,,Good,,0,NA,265,U,11/12/13,11/12/13,15:07,E84167,,,,,10,,24196,,,
66881666,643,Sarasota,LIDO CASINO BEACH,,11/18/13,9:55,0,,,FALSE,,,KING,0,75,1,0,0.03,0.04,3,0,0,0,0,,No,,,,0,NA,265,U,11/18/13,11/18/13,14:53,E84167,,,,,10,,24196,,,
34555642,644,Sarasota,LIDO CASINO BEACH,,11/25/13,10:15,10,,,FALSE,,,KING,0,72,1,0,0,0.71,3,0,0,0,0,,No,,Good,,0,NA,265,,11/25/13,11/25/13,15:43,E84167,,,,,10,,24196,,,
45036091,645,Sarasota,LIDO CASINO BEACH,,12/2/13,10:00,9,,,FALSE,,,KING,0,68,2,0,0,0.36,2,0,0,0,0,,No,,Good,,0,NA,265,U,12/2/13,12/2/13,15:40,E84167,,,,,10,,24196,,,
56948094,646,Sarasota,LIDO CASINO BEACH,,12/9/13,9:55,9,,,FALSE,,,KING,0,70,1,0,0,0,2,0,0,0,0,,No,,Good,,0,NA,265,U,12/9/13,12/9/13,15:05,E84167,,,,,10,,24196,,,
14788151,649,Sarasota,LIDO CASINO BEACH,,12/30/13,9:45,9,,,FALSE,,,KING,0,70,1,0.18,0,0.18,3,0,0,0,0,,No,,Good,,0,NA,265,U,13121196,12/30/13,14:50,E84167,,,,,10,,24196,,,
80126231,650,Sarasota,LIDO CASINO BEACH,0,1/6/14,9:55,9,0,,FALSE,,,KING,0,64,1,0,0,0.37,3,0,0,0,0,,No,,Good,,,,265,U,1/6/14,1/6/14,15:10,E84167,,,,,9,,,,,
24902644,651,Sarasota,LIDO CASINO BEACH,0,1/13/14,9:55,9,0,,FALSE,,,KING,0,64,1,0,0.07,0.16,2,0,0,0,0,,No,,Good,,,,265,U,1/13/14,1/13/14,15:02,E84167,,,,,9,,,,,
13268217,652,Sarasota,LIDO CASINO BEACH,0,1/21/14,9:55,9,0,,FALSE,,,KING,0,61,1,0,0,0.29,3,0,0,0,0,,No,,Good,,,,265,U,1/21/14,1/21/14,15:30,E84167,,,,,9,,,,,
80349721,653,Sarasota,LIDO CASINO BEACH,0,1/27/14,10:05,10,0,,FALSE,,,KING,0,61,1,0,0,0.11,3,0,0,0,0,,No,,Good,,,,265,,14010999,1/27/14,17:37,E84167,,,,,9,,,,,
65871243,654,Sarasota,LIDO CASINO BEACH,0,2/3/14,10:05,9,0,,FALSE,,,KING,0,63,1,0,0.43,1.18,3,0,0,0,0,,No,,Good,,,,265,U,2/3/14,2/3/14,14:50,E84167,,,,,9,,,,,
62550390,655,Sarasota,LIDO CASINO BEACH,0,2/10/14,10:05,9,0,,FALSE,,,KING,0,62,1,0,0,0,3,0,0,0,0,,No,,Good,,,,265,U,2/10/14,2/10/14,15:19,E84167,,,,,9,,,,,
94538178,656,Sarasota,LIDO CASINO BEACH,0,2/17/14,9:55,9,0,,FALSE,,,KING,0,63,1,0,0,1.13,3,0,0,0,0,,No,,Good,,,,265,U,2/17/14,2/17/14,14:22,E84167,,,,,9,,,,,
65482270,657,Sarasota,LIDO CASINO BEACH,0,2/24/14,9:55,9,0,,FALSE,,,KING,0,65,1,0,0.23,0.23,2,0,0,0,0,,No,,Good,,,,265,U,14020902,2/24/14,14:35,E84167,,,,,9,,,,,
79404622,658,Sarasota,LIDO CASINO BEACH,0,3/3/14,10:05,9,0,,FALSE,,,KING,0,68,1,0,0,0.15,3,0,0,0,0,,No,,Good,,,,265,U,3/3/14,3/3/14,14:49,E84167,,,,,9,,,,,
63421460,659,Sarasota,LIDO CASINO BEACH,0,3/10/14,10:05,9,0,,FALSE,,,KING,0,69,1,0,0,1.03,2,0,0,0,0,,No,,Good,,,,265,U,3/10/14,3/10/14,15:20,E84167,,,,,9,,,,,
88681472,660,Sarasota,LIDO CASINO BEACH,0,3/17/14,10:00,9,0,,FALSE,,,KING,0,70,2,0,0,0.07,3,0,0,0,0,,No,,Good,,,,265,U,3/17/14,3/17/14,14:28,E84167,,,,,9,,,,,
40899071,661,Sarasota,LIDO CASINO BEACH,0,3/24/14,9:55,9,0,,FALSE,,,KING,0,70,3,0.03,0.03,3.61,1,0,0,0,0,,No,,Good,,,,265,U,3/24/14,3/24/14,14:18,E84167,,,,,9,,,,,
44714197,662,Sarasota,LIDO CASINO BEACH,0,3/31/14,10:10,9,0,,FALSE,,,KING,0,70,1,0,0.46,0.74,3,0,0,0,0,,No,,Good,,,NA,265,U,14031184,3/31/14,14:58,E84167,,,,,9,,24196,,,
59113612,663,Sarasota,LIDO CASINO BEACH,0,4/7/14,10:05,4,0,,FALSE,,,KING,0,73,1,0,0,0,1,0,0,0,0,,No,,Good,,,NA,265,,4/7/14,4/7/14,14:31,E85086,,,,,3,,,,,
67619605,664,Sarasota,LIDO CASINO BEACH,0,4/14/14,10:10,3,0,,FALSE,,,KING,0,73,1,0,0,0.65,1,0,0,0,0,,No,,Good,,,NA,265,U,4/14/14,4/14/14,14:58,E85086,,,,,3,,,,,
16553749,665,Sarasota,LIDO CASINO BEACH,0,4/21/14,10:00,3,0,,FALSE,,,KING,0,74,2,0,0.46,0.59,3,0,0,0,0,,No,,Good,,,NA,265,U,4/21/14,4/21/14,14:32,E85086,,,,,3,,,,,
35586037,666,Sarasota,LIDO CASINO BEACH,0,4/28/14,9:55,172,0,,FALSE,,,KING,0,76,1,0,0,0,1,0,0,0,0,,No,,Poor,,,NA,265,,S14040786,4/28/14,14:25,E85086,,,,,3,,,,,
19534830,666,Sarasota,LIDO CASINO BEACH,0,4/30/14,9:15,4,0,,FALSE,,,KING,0,76,1,0,0,0,1,0,0,0,0,A,Yes,,Good,,,NA,265,,S14040843,4/30/14,12:16,E85086,,,,,3,,,,,
67656759,666,Sarasota,LIDO CASINO BEACH,0,4/30/14,9:20,4,0,,FALSE,,,KING,0,76,1,0,0,0,1,0,0,0,0,B,Yes,,Good,,,NA,265,U,S14040843,4/30/14,12:16,E85086,,,,,3,,,,,
