autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc
177620,571,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/2/12,12:20,10,0,FALSE,FALSE,,,TStripling,88.1,86,1,0,0,6.2,1,1,,1,3,,,,Good,N/A,,Good,161,U,12070019,7/2/12,13:30,E84167,,,,,10,,,
178151,573,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/16/12,14:15,10,0,FALSE,FALSE,,,TStripling,78.6,85.2,3,1.16,2.38,4.08,1,2,,1,2,,,,Good,N/A,,Good,161,BI,12070580,7/16/12,15:10,E84167,,,,,10,,,
178710,575,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/30/12,12:10,10,0,FALSE,FALSE,,,TStripling,90.8,88.3,1,0,0,0,1,1,,1,3,,,,Good,N/A,,Good,161,U,12071158,7/30/12,13:05,E84167,,,,,10,,,
179337,577,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/13/12,12:45,10,0,FALSE,FALSE,,,TStripling,88.5,89.1,1,0.52,1.58,4.37,1,2,,1,2,,,,Good,N/A,,Good,161,U,12080487,8/13/12,13:40,E84167,,,,,10,,,
179847,579,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/29/12,11:35,10,0,FALSE,FALSE,,,TSTripling,82.6,82.9,2,0.01,2.01,2.5,3,1,,1,1,,,,Good,N/A,,Good,161,BI,12081148,8/29/12,13:27,E84167,,,,,10,,,
180309,581,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/10/12,11:55,10,0,FALSE,FALSE,,,TStripling,87.1,84.8,1,0.43,0.43,0.43,1,2,,2,2,,,,Good,N/A,,Good,161,U,12090291,9/10/12,13:42,E84167,,,,,10,,,
180875,583,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/24/12,11:40,10,0,FALSE,FALSE,,,TStripling,84.2,80.8,2,0,0.13,0.96,1,3,,2,2,,,,Good,N/A,,Good,161,U,12091001,9/24/12,12:55,E84167,,,,,10,,,
181418,585,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/8/12,11:35,10,0,FALSE,FALSE,,,TStripling,85.9,82.2,2,0,0.13,0.86,1,2,,1,3,,,,Good,N/A,,N/A,161,U,12100285,10/8/12,13:30,E84167,,,,,10,,,
181929,587,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/22/12,11:35,10,0,FALSE,FALSE,,,TStripling,85.1,77.6,1,0,0,0,1,3,,2,3,,,,Good,N/A,,N/A,161,U,12100836,10/22/12,14:09,E84167,,,,,10,,,
182446,589,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/5/12,12:20,10,0,FALSE,FALSE,,,TStripling,74.5,72.5,2,0,0,0,1,3,,2,2,,,,Good,N/A,,N/A,161,U,12110115,11/5/12,13:20,E84167,,,,,10,,,
182820,591,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/19/12,11:50,10,0,FALSE,FALSE,,,TStripling,67.2,68.4,1,0,0,0,3,3,,2,2,,,,Good,N/A,,N/A,161,U,12110676,11/19/12,13:55,E84167,,,,,10,,,
183130,593,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/3/12,10:35,10,0,FALSE,FALSE,,,TStripling,76.4,67.8,1,0,0,0,3,3,,2,3,,,,Good,N/A,,N/A,161,U,12120025,12/3/12,14:03,E84167,,,,,10,,,
999241,595,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/17/12,11:55,10,0,FALSE,FALSE,,,TStripling,74.5,72.8,1,0,0,0,2,3,,2,2,,,,Good,N/A,,N/A,161,U,12120634,12/17/12,13:45,E84167,,,,,10,,,
999242,597,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/31/12,13:00,10,0,FALSE,FALSE,,,TStripling,70.9,62.2,1,0,0.45,0.64,2,3,,1,3,,,,Good,N/A,,N/A,161,U,12121046,12/31/12,13:35,E84167,,,,,10,,,
184246,599,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,1/14/13,12:00,10,,,FALSE,,,TStripling,72.3,71.3,1,0,0,0.05,2,2,0,1,2,,,,Good,N/A,,Good,161,B,13010488,1/14/13,14:10,E84167,,,,,10,,,
184659,601,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,1/28/13,12:45,10,,,FALSE,,,TStripling,75.5,67.2,1,0,0,0,2,2,0,1,2,,,,Good,N/A,,Good,161,U,13010978,1/28/13,15:15,E84167,,,,,10,,,
184911,603,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,2/11/13,11:10,10,,,FALSE,,,TStripling,72.2,67.7,1,0,0.01,0.08,2,2,0,1,1,,,,Good,N/A,,Good,161,U,130202360,2/11/13,14:06,E84167,,,,,10,,,
99980606,605,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,2/25/13,12:00,10,,,FALSE,,,TStripling,0,70.7,2,0,0,0.01,1,0,0,0,0,,No,,Good,,,NA,161,U,13020834,2/25/13,12:55,E84167,,,,,10,,,
84489026,607,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,3/11/13,10:05,10,,,FALSE,,,Terri Stripling,0,62.5,1,0,0,0.01,2,0,0,0,0,,No,,Good,,,NA,161,U,13030364,3/11/13,10:53,E84167,,,,,10,,,
32629066,609,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,3/25/13,12:10,20,,,FALSE,,,Terri Stirpling,0,65.9,1,0.09,0.28,0.56,2,0,0,0,0,,No,,Good,,,NA,161,,13030902,3/25/13,13:25,E84167,,,,,10,,,
52055636,611,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,4/8/13,14:20,10,,,FALSE,,,Terri Stripling,0,74.9,1,0,0,2.77,2,0,0,0,0,,No,,Good,,,NA,161,U,13040532,4/8/13,15:07,E84167,,,,,10,,,
38083745,613,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,4/22/13,14:25,10,,,FALSE,,,Terri Stripling,0,78.4,2,0.56,0.59,0.61,2,0,0,0,0,,No,,Good,,,NA,161,U,13040900,4/22/13,15:45,E84167,,,,,10,,,
98950500,615,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,5/6/13,12:00,10,,,FALSE,,,Terri Stripling,0,75.2,1,0,0,1.76,1,0,0,0,0,,No,,Good,,,NA,161,U,13050193,5/6/13,13:10,E84167,,,,,10,,,
32263466,617,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,5/20/13,12:00,10,,,FALSE,,,Terri Stripling,0,81.7,1,0,0,0,2,0,0,0,0,,No,,Good,,,NA,161,U,13050720,5/20/13,13:56,E84167,,,,,10,,,
35355345,619,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,6/3/13,11:15,10,,,FALSE,,,Terri Stripling,0,81.7,3,0,1.72,1.75,1,0,0,0,0,,No,,Good,,,NA,161,U,13060017,6/3/13,12:25,E84167,,,,,10,,,
13762074,621,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,6/17/13,11:15,10,,,FALSE,,,Terri Stripling,0,86.5,1,0.01,0.17,0.71,2,0,0,0,0,,No,,Good,,,NA,161,U,13060542,6/17/13,13:28,E84167,,,,,10,,,
35294676,623,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,7/1/13,12:45,20,,,FALSE,,,Terri Stripling,0,0,3,0.98,1.73,2.01,2,0,0,0,0,,No,,Good,,,NA,161,,13070012,7/1/13,14:03,E84167,,,,,10,,,
14409886,625,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,7/15/13,11:00,10,,,FALSE,,,Terri Stripling,0,85,2,0.26,0.51,1.39,3,0,0,0,0,,No,,Good,,,NA,161,U,13070540,7/15/13,12:54,E84167,,,,,10,,,
40364148,627,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,7/29/13,12:00,10,,,FALSE,,,Terri Stripling,0,87.4,1,0,0,1.56,2,0,0,0,0,,No,,Good,,,NA,161,U,1371041,7/29/13,14:18,E84167,,,,,10,,,
24117612,629,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,8/12/13,11:30,10,,,FALSE,,,Terri Stripling,0,87.7,1,0,1.13,3.41,3,0,0,0,0,,No,,Good,,,NA,161,U,13080430,8/12/13,13:07,E84167,,,,,10,,,
51258547,631,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,8/26/13,11:25,10,,,FALSE,,,Terri Stripling,0,86,1,0,0.93,1.62,3,0,0,0,0,,No,,Good,,,NA,161,U,13080990,8/26/13,13:40,E84167,,,,,10,,,
20912505,633,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,9/9/13,12:00,10,,,FALSE,,,Terri Stripling,0,86.4,1,0,0.47,1.02,3,0,0,0,0,,No,,Good,,,NA,161,U,13090313,9/9/13,15:52,E84167,,,,,10,,,
10490473,635,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,9/23/13,9:20,10,,,FALSE,,,Terri Stripling,0,84,2,0.49,0,0,3,0,0,0,0,,No,,Good,,,NA,161,U,13090908,9/23/13,11:35,E84167,,,,,10,,,
80348261,637,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,10/7/13,11:00,10,,,FALSE,,,Terri Stripling,0,82.1,2,0.17,0.17,0.17,2,0,0,0,0,,No,,Good,,,NA,161,,13100258,10/7/13,13:36,E84167,,,,,10,,,
60369192,639,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,10/21/13,11:15,10,,,FALSE,,,Terri Stripling,0,82.4,1,0,0,0,3,0,0,0,0,,No,,Good,,,NA,161,U,13100800,10/21/13,13:40,E84167,,,,,10,,,
82739901,641,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,11/4/13,12:45,9,,,FALSE,,,Terri Stripling,0,73.8,1,0,0.13,0.13,3,0,0,0,0,,No,,Good,,0,NA,161,U,13110063,11/4/13,13:45,E84167,,,,,10,,24196,
90340342,643,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,11/18/13,11:10,9,,,FALSE,,,Terri Stripling,0,73.9,1,0,0.02,0.02,3,0,0,0,0,,No,,Good,,0,NA,161,U,13110666,11/18/13,13:56,E84167,,,,,10,,24196,
42350754,645,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,12/2/13,12:05,9,,,FALSE,,,Terri Stripling,0,66.4,2,0,0,0.07,2,0,0,0,0,,No,,Good,,0,NA,161,U,13120013,12/2/13,13:52,E84167,,,,,10,,24196,
44537612,647,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,12/16/13,13:00,9,,,FALSE,,,Terri Stripling,0,68.1,1,0.14,0.14,0.14,2,0,0,0,0,,No,,Good,,0,NA,161,U,13120677,12/16/13,15:07,E84167,,,,,10,,24196,
92123142,649,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),,12/30/13,12:30,9,,,FALSE,,,Terri Stripling,0,68,2,0.17,0.17,0.17,2,0,0,0,0,,No,,Good,,0,NA,161,U,13121154,12/30/13,14:08,E84167,,,,,10,,24196,
81374008,651,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,1/13/14,13:30,9,,,FALSE,,,Terri Stripling,0,63.5,1,0,0.03,0.2,2,0,0,0,0,,No,,Good,,,,161,U,14010407,1/13/14,15:02,E84167,,,,,10,,24196,
25226304,653,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,1/27/14,12:40,9,,,FALSE,,,Terri Stripling,0,59.3,2,0.07,0.07,0.07,2,0,0,0,0,,No,,Good,,,,161,U,14010973,1/27/14,13:37,E84167,,,,,10,,24196,
94448531,655,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,2/10/14,12:25,9,,,FALSE,,,Terri Stripling,0,64.4,1,0,0,0,3,0,0,0,0,,No,,Good,,,,161,U,14020317,2/10/14,14:03,E84167,,,,,10,,24196,
57509515,657,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,2/24/14,11:25,9,,,FALSE,,,Terri Stripling,0,70.7,1,0,0.24,0.24,2,0,0,0,0,,No,,Good,,,,161,U,14020893,2/24/14,13:33,E84167,,,,,10,,24196,
42081137,659,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,3/10/14,11:45,9,,,FALSE,,,Josiah Cooper,0,70.6,1,0,0,1.16,2,0,0,0,0,,No,,Good,,,,161,U,14030329,3/10/14,13:51,E84167,,,,,10,,24196,
96971282,661,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,3/24/14,13:00,9,,,FALSE,,,Josiah Cooper,0,71.2,3,1.05,1.05,4.63,2,0,0,0,0,,No,,Good,,,,161,U,14030915,3/24/14,14:18,E84167,,,,,10,,,
17407820,663,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,4/7/14,12:05,10,,,FALSE,,,Terri Stripling,0,75.8,1,0,0,0,2,0,0,0,0,,No,,Good,,,NA,161,,14040275,4/7/14,13:31,E84167,,,,,9,,24196,
58875789,665,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,4/21/14,11:50,10,,,FALSE,,,Josiah Cooper,0,71.6,2,0,0.46,0.59,2,0,0,0,0,,No,,Good,,,NA,161,,14040852,4/21/14,12:57,E84167,,,,,9,,24196,
65401808,667,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,5/5/14,12:05,9,,,FALSE,,,Terri Stripling,0,78.9,1,0,3.03,3.03,2,0,0,0,0,,No,,Good,,,NA,161,U,14050119,5/5/14,13:58,E84167,,,,,9,,24196,
68086111,669,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,5/19/14,11:30,9,,,FALSE,,,Terri Stripling,0,77.8,1,0,0,1.6,2,0,0,0,0,,No,,Good,,,NA,161,U,14050676,5/19/14,14:18,E84167,,,,,9,,24196,
46249460,671,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,6/2/14,11:50,9,,,FALSE,,,Terri Stripling,0,83.3,2,0.02,1.11,2.04,2,0,0,0,0,,No,,Good,,,NA,161,U,14060024,6/2/14,13:50,E84167,,,,,9,,24196,
29685672,673,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,6/16/14,10:10,9,,,FALSE,,,Terri Stripling,0,84.9,1,0,0.44,1.87,2,0,0,0,0,,No,,Good,,,NA,161,U,14060636,6/16/14,13:41,E84167,,,,,9,,24196,
59947518,675,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),0,6/30/14,11:00,9,,,FALSE,,,Terri Stripling,0,86.3,1,0.07,0.87,0.87,2,0,0,0,0,,No,,Good,,,NA,161,U,14061239,6/30/14,14:13,E84167,,,,,9,,24196,
